pr_number,url,title,state,merged,author,created_at,merged_at,labels,files_changed,additions,deletions,changed_files_sample,score,needs_docs,confidence,signals
2710,https://github.com/NVIDIA/infra-controller/pull/2710,"test: collapse per-variant test clusters in ib-fabric, admin-cli, and libmlx",closed,True,chet,2026-06-20T15:36:47Z,2026-06-21T16:38:48Z,,13,554,855,crates/admin-cli/src/boot_override/tests.rs|crates/admin-cli/src/cfg/dispatch.rs|crates/admin-cli/src/dpu/tests.rs|crates/admin-cli/src/expected_machines/tests.rs|crates/admin-cli/src/firmware/tests.rs|crates/admin-cli/src/machine/tests.rs|crates/ib-fabric/src/lib.rs|crates/libmlx/tests/lockdown/test_lockdown.rs,5,maybe,medium,high-signal-path|strong-keywords:2|weak-keywords:1|negative-keywords:1
2722,https://github.com/NVIDIA/infra-controller/pull/2722,docs: note the full-pair requirement in fetch_host_primary_interface_mac,closed,True,chet,2026-06-22T05:23:34Z,2026-06-23T02:57:44Z,,1,8,5,crates/api-model/src/site_explorer/mod.rs,5,maybe,medium,high-signal-path|strong-keywords:1|weak-keywords:1
2736,https://github.com/NVIDIA/infra-controller/pull/2736,test(ssh-console): table-ify cert and escape-sequence tests; cover BmcVendor,closed,True,chet,2026-06-22T05:53:18Z,2026-06-22T17:06:33Z,,4,282,292,Cargo.lock|crates/ssh-console/Cargo.toml|crates/ssh-console/src/bmc/vendor.rs|crates/ssh-console/src/ssh_cert_parsing.rs,5,maybe,medium,config-or-schema-file|strong-keywords:3|weak-keywords:2|negative-keywords:1
2744,https://github.com/NVIDIA/infra-controller/pull/2744,test(agent): table-ify the agent crate's parser and health tests,closed,True,chet,2026-06-22T06:21:04Z,2026-06-22T16:43:23Z,,7,593,451,Cargo.lock|crates/agent/Cargo.toml|crates/agent/src/command_line.rs|crates/agent/src/containerd/image.rs|crates/agent/src/health.rs|crates/agent/src/health/bgp.rs|crates/agent/src/nvue.rs,5,maybe,medium,high-signal-path|config-or-schema-file|strong-keywords:1|weak-keywords:1|negative-keywords:1
2750,https://github.com/NVIDIA/infra-controller/pull/2750,docs: Add contributor engineering guidelines,closed,True,kfelternv,2026-06-22T13:12:38Z,2026-06-22T17:36:23Z,low risk,3,78,0,AGENTS.md|CONTRIBUTING.md|rest-api/AGENTS.md,5,maybe,medium,high-signal-path|ops/config-path|non-doc-markdown-only-hint|strong-keywords:1
2753,https://github.com/NVIDIA/infra-controller/pull/2753,feat: add support for lenovo gb300s,closed,True,krish-nvidia,2026-06-22T16:29:51Z,2026-06-22T19:28:22Z,,7,42,7,Cargo.lock|Cargo.toml|crates/bmc-explorer/src/chassis.rs|crates/bmc-explorer/src/lib.rs|crates/bmc-explorer/tests/lenovo_gb300_explore.rs|crates/redfish/src/libredfish/conv.rs|crates/site-explorer/src/redfish.rs,5,maybe,medium,config-or-schema-file|strong-keywords:7|weak-keywords:1|negative-keywords:1
2762,https://github.com/NVIDIA/infra-controller/pull/2762,nvlink: NVSwitch mTLS probe,closed,True,tmcroberts97,2026-06-22T19:27:08Z,2026-06-24T18:54:34Z,,10,1430,15,Cargo.lock|crates/api-core/src/setup.rs|crates/api-core/src/tests/common/api_fixtures/mod.rs|crates/api-core/src/tests/nvl_instance.rs|crates/api-core/src/tests/switch_find.rs|crates/api-db/src/switch.rs|crates/nvlink-manager/Cargo.toml|crates/nvlink-manager/src/config.rs,5,maybe,medium,config-or-schema-file|strong-keywords:7|weak-keywords:1|negative-keywords:1
2815,https://github.com/NVIDIA/infra-controller/pull/2815,fix(pxe): fully write out sparse OS images,closed,True,iExalt,2026-06-23T19:52:35Z,2026-06-25T00:16:43Z,,1,1,1,pxe/common_files/disk_imaging.sh,5,maybe,medium,strong-keywords:6|weak-keywords:2|negative-keywords:1
2831,https://github.com/NVIDIA/infra-controller/pull/2831,feat(health): forward Redfish diagnostic payloads from health logs,closed,True,jayzhudev,2026-06-24T04:20:18Z,2026-06-25T15:20:10Z,rack health,17,1021,51,crates/health/benches/collector_pipeline.rs|crates/health/benches/sink_pipeline.rs|crates/health/example/config.example.toml|crates/health/src/collectors/logs/diagnostic.rs|crates/health/src/collectors/logs/mod.rs|crates/health/src/collectors/logs/periodic.rs|crates/health/src/collectors/logs/sse.rs|crates/health/src/config.rs,5,maybe,medium,config-or-schema-file|strong-keywords:8|weak-keywords:1|negative-keywords:1
2845,https://github.com/NVIDIA/infra-controller/pull/2845,fix: bump libredfish to v0.44.14,closed,True,krish-nvidia,2026-06-24T15:55:34Z,2026-06-24T18:24:38Z,,2,2,2,Cargo.lock|Cargo.toml,5,maybe,medium,config-or-schema-file|strong-keywords:7|weak-keywords:1|negative-keywords:1
2846,https://github.com/NVIDIA/infra-controller/pull/2846,feat: track per-device credential rotation convergence,closed,True,spydaNVIDIA,2026-06-24T16:43:32Z,2026-06-26T06:50:12Z,,24,1532,141,Cargo.lock|crates/api-core/src/dpa/lockdown.rs|crates/api-core/src/errors.rs|crates/api-core/src/handlers/credential.rs|crates/api-core/src/handlers/dpa.rs|crates/api-core/src/handlers/machine.rs|crates/api-core/src/handlers/mlx_admin.rs|crates/api-core/src/handlers/uefi.rs,5,maybe,medium,config-or-schema-file|strong-keywords:8|weak-keywords:1|negative-keywords:1
2854,https://github.com/NVIDIA/infra-controller/pull/2854,fix: bump libredfish to v0.44.15,closed,True,krish-nvidia,2026-06-24T19:14:05Z,2026-06-24T20:17:53Z,,2,2,2,Cargo.lock|Cargo.toml,5,maybe,medium,config-or-schema-file|strong-keywords:7|weak-keywords:1|negative-keywords:1
2856,https://github.com/NVIDIA/infra-controller/pull/2856,chore: Upgrade Go version to 1.26.4 & modules to resolve security vulnerabilities,closed,True,kfelternv,2026-06-24T19:42:02Z,2026-06-30T15:27:40Z,low risk,53,511,409,.github/workflows/ci.yaml|.github/workflows/rest-build-binaries.yml|.github/workflows/rest-lint-and-test.yml|bluefield/Makefile.toml|bluefield/containers/otelcol-contrib/Dockerfile|bluefield/otel/fileresourceprocessor/factory.go|bluefield/otel/fileresourceprocessor/go.mod|bluefield/otel/fileresourceprocessor/go.sum,5,maybe,medium,high-signal-path|ops/config-path|config-or-schema-file|non-doc-markdown-only-hint|strong-keywords:1|negative-keywords:1
2874,https://github.com/NVIDIA/infra-controller/pull/2874,fix(admin-cli): cap paged chunk size to the server's max_find_by_ids,closed,True,chet,2026-06-25T02:21:20Z,2026-06-25T05:23:13Z,,1,156,61,crates/admin-cli/src/rpc.rs,5,maybe,medium,high-signal-path|strong-keywords:3|negative-keywords:1
2895,https://github.com/NVIDIA/infra-controller/pull/2895,fix(health): avoid duplicate OTLP log records when diagnostics are enabled,closed,True,jayzhudev,2026-06-25T18:53:26Z,2026-06-25T21:02:03Z,rack health,1,13,30,crates/health/src/sink/otlp.rs,5,maybe,medium,strong-keywords:6|weak-keywords:2|negative-keywords:1
2978,https://github.com/NVIDIA/infra-controller/pull/2978,fix: dpf: Move machine into correct state on failure and allow restart of reprovisioning when dpf fails.,closed,True,abvarshney-nv,2026-06-29T16:54:19Z,2026-06-29T18:38:25Z,,2,136,47,crates/machine-controller/src/handler.rs|crates/machine-controller/src/handler/dpf.rs,5,maybe,medium,strong-keywords:6|weak-keywords:2|negative-keywords:1
2989,https://github.com/NVIDIA/infra-controller/pull/2989,nvlink: rotate NVSwitch cert via RMS,closed,True,tmcroberts97,2026-06-29T20:36:45Z,2026-06-30T16:02:38Z,,15,878,48,Cargo.lock|Cargo.toml|crates/api-core/src/setup.rs|crates/api-core/src/tests/common/api_fixtures/mod.rs|crates/api-core/src/tests/nvl_instance.rs|crates/api-db/src/switch.rs|crates/api-test-helper/src/mock_rms.rs|crates/component-manager/src/rms.rs,5,maybe,medium,config-or-schema-file|strong-keywords:7|weak-keywords:1|negative-keywords:1
2997,https://github.com/NVIDIA/infra-controller/pull/2997,"Updated to the current iPXE, ported patches across.",closed,True,stoo-davies,2026-06-29T22:38:41Z,2026-06-30T19:43:27Z,,9,385,987,pxe/Makefile.toml|pxe/ipxe/local/0001-efi-Add-TPM-measurement-API-via-TCG-v1-and-TCG-v2-EF.patch|pxe/ipxe/local/0001-fix-update-to-allow-iPXE-to-boot-on-BlueField-NICs.patch|pxe/ipxe/local/0002-fix-for-grace-grace.patch|pxe/ipxe/local/0002-librm-Use-explicit-operand-size-when-pushing-a-label.patch|pxe/ipxe/local/0003-efi-prevent-load-image-watchdog-timeout.patch|pxe/ipxe/local/0004-efi-retry-rng.patch|pxe/ipxe/local/general.h,5,maybe,medium,config-or-schema-file|strong-keywords:7|weak-keywords:1|negative-keywords:1
3017,https://github.com/NVIDIA/infra-controller/pull/3017,preingestion: resolve URL-only firmware artifacts,closed,True,rahmonov,2026-06-30T12:59:54Z,2026-06-30T17:24:32Z,,9,620,209,Cargo.lock|crates/api-core/src/cfg/file.rs|crates/firmware/src/artifact_resolution.rs|crates/firmware/src/lib.rs|crates/machine-controller/src/handler/firmware_artifact.rs|crates/preingestion-manager/Cargo.toml|crates/preingestion-manager/src/config.rs|crates/preingestion-manager/src/lib.rs,5,maybe,medium,config-or-schema-file|strong-keywords:7|weak-keywords:1|negative-keywords:1
3021,https://github.com/NVIDIA/infra-controller/pull/3021,fix(api): Allow VPC prefix deletes to rely on lifecycle drain,closed,True,bcavnvidia,2026-06-30T15:15:56Z,2026-06-30T17:21:05Z,,2,34,36,crates/api-core/src/handlers/vpc_prefix.rs|crates/api-core/src/tests/vpc_prefix.rs,5,maybe,medium,strong-keywords:8|weak-keywords:2|negative-keywords:1
2128,https://github.com/NVIDIA/infra-controller/pull/2128,"chore: Add general CodeRabbit directives, specific instructions for REST API",closed,True,thossain-nv,2026-06-02T19:44:40Z,2026-06-03T00:31:48Z,,1,14,12,.coderabbit.yaml,4,maybe,medium,config-or-schema-file|strong-keywords:4|weak-keywords:1|negative-keywords:2
2160,https://github.com/NVIDIA/infra-controller/pull/2160,Otel transceiver fix,closed,True,wminckler,2026-06-03T16:22:32Z,2026-06-04T00:28:09Z,,5,247,0,.github/workflows/ci.yaml|bluefield/charts/nico-otelcol/templates/daemonset.yaml|bluefield/charts/nico-otelcol/tests/transceiver_exporter_test.yaml|bluefield/charts/nico-otelcol/values.yaml|bluefield/containers/transceiver-exporter/Dockerfile,4,maybe,medium,config-or-schema-file|strong-keywords:6|weak-keywords:1|negative-keywords:2
2164,https://github.com/NVIDIA/infra-controller/pull/2164,chore(macros): remove unused dependencies from crate,closed,True,poroh,2026-06-03T18:12:09Z,2026-06-03T19:07:15Z,,2,4,24,crates/macros/Cargo.toml|crates/macros/src/lib.rs,4,maybe,medium,config-or-schema-file|strong-keywords:5|weak-keywords:1|negative-keywords:2
2168,https://github.com/NVIDIA/infra-controller/pull/2168,feat: health metrics contain machine id,closed,True,yoks,2026-06-03T19:09:53Z,2026-06-12T22:03:28Z,,23,452,0,Cargo.lock|crates/api-core/Cargo.toml|crates/api-core/src/cfg/README.md|crates/api-core/src/cfg/file.rs|crates/api-core/src/cfg/test_data/full_config.toml|crates/api-core/src/setup.rs|crates/api-core/src/test_support/default_config.rs|crates/api-core/src/tests/common/api_fixtures/mod.rs,4,maybe,medium,config-or-schema-file|non-doc-markdown-only-hint|strong-keywords:6|weak-keywords:1|negative-keywords:1
2181,https://github.com/NVIDIA/infra-controller/pull/2181,test: remove stale sqlx migrator references,closed,True,poroh,2026-06-04T02:28:13Z,2026-06-04T14:25:35Z,,5,25,53,crates/api-core/src/tests/mod.rs|crates/api-core/src/tests/resource_pool.rs|crates/api-web/src/lib.rs|crates/api-web/src/tests/mod.rs|crates/macros/src/lib.rs,4,maybe,medium,strong-keywords:6|weak-keywords:2|negative-keywords:2
2190,https://github.com/NVIDIA/infra-controller/pull/2190,fix: Run power manager only when machine is in Ready state.,closed,True,abvarshney-nv,2026-06-04T07:53:30Z,2026-06-04T15:40:50Z,,1,3,23,crates/machine-controller/src/handler.rs,4,maybe,medium,strong-keywords:6|weak-keywords:1|negative-keywords:1
2203,https://github.com/NVIDIA/infra-controller/pull/2203,fix: Render correct tenant cloud-init for zero-dpu hosts,closed,True,kensimon,2026-06-04T18:10:44Z,2026-06-04T22:59:48Z,,5,340,62,Cargo.lock|crates/api-core/src/handlers/client_resolution.rs|crates/api-core/src/tests/client_resolution.rs|crates/api-db/src/instance.rs|crates/api-db/src/machine.rs,4,maybe,medium,strong-keywords:5|weak-keywords:1|negative-keywords:1
2247,https://github.com/NVIDIA/infra-controller/pull/2247,chore: bump DPF version to v26.4.0-rc4,closed,True,abvarshney-nv,2026-06-05T17:23:46Z,2026-06-05T18:19:19Z,,1,1,1,crates/dpf/Makefile.toml,4,maybe,medium,config-or-schema-file|strong-keywords:6|weak-keywords:1|negative-keywords:2
2250,https://github.com/NVIDIA/infra-controller/pull/2250,test: extract site explorer power shelf tests,closed,True,poroh,2026-06-05T17:39:07Z,2026-06-06T07:27:53Z,,16,2474,1825,Cargo.lock|crates/api-core/src/test_support/endpoint_explorer.rs|crates/api-core/src/test_support/mod.rs|crates/api-core/src/tests/common/api_fixtures/mod.rs|crates/api-core/src/tests/mod.rs|crates/api-core/src/tests/site_explorer.rs|crates/site-explorer/Cargo.toml|crates/site-explorer/tests/power_shelf.rs,4,maybe,medium,config-or-schema-file|strong-keywords:7|weak-keywords:1|negative-keywords:2
2253,https://github.com/NVIDIA/infra-controller/pull/2253,fix(sku): reject empty SKU ID on create and replace,closed,True,wminckler,2026-06-05T18:06:55Z,2026-06-08T16:15:15Z,,2,30,0,crates/api-core/src/tests/sku.rs|crates/api-db/src/sku.rs,4,maybe,medium,strong-keywords:6|weak-keywords:1|negative-keywords:1
2268,https://github.com/NVIDIA/infra-controller/pull/2268,fix: Fixes for OTLP tracing,closed,True,kensimon,2026-06-05T21:17:47Z,2026-06-09T19:06:33Z,,7,119,58,crates/api-core/src/logging/api_logs.rs|crates/api-core/src/logging/setup.rs|crates/api-core/src/tests/preingestion_dpu_nic_mode.rs|crates/site-explorer/src/lib.rs|crates/state-controller/src/controller/builder.rs|crates/state-controller/src/controller/periodic_enqueuer.rs|crates/state-controller/src/controller/processor.rs,4,maybe,medium,strong-keywords:5|weak-keywords:1|negative-keywords:1
2281,https://github.com/NVIDIA/infra-controller/pull/2281,fix(build): conflicting merge compilation bug fixed,closed,True,poroh,2026-06-06T01:09:35Z,2026-06-06T04:33:22Z,,2,5,0,Makefile.toml|crates/api-core/src/tests/preingestion_dpu_nic_mode.rs,4,maybe,medium,config-or-schema-file|strong-keywords:5|weak-keywords:1|negative-keywords:2
2284,https://github.com/NVIDIA/infra-controller/pull/2284,feat(health): suppress unchanged success-only reports within configurable interval,closed,True,rsd-darshan,2026-06-06T16:05:56Z,2026-06-10T15:33:00Z,,3,291,1,crates/health/benches/sink_pipeline.rs|crates/health/src/config.rs|crates/health/src/sink/health_report.rs,4,maybe,medium,strong-keywords:5|weak-keywords:1|negative-keywords:1
2295,https://github.com/NVIDIA/infra-controller/pull/2295,feat(api-web): add/remove SKU from a machine in admin UI,closed,True,wminckler,2026-06-08T13:59:43Z,2026-06-08T17:09:16Z,,4,162,1,crates/api-web/src/action_status.rs|crates/api-web/src/lib.rs|crates/api-web/src/machine.rs|crates/api-web/templates/machine_detail.html,4,maybe,medium,strong-keywords:7|weak-keywords:1|negative-keywords:1
2312,https://github.com/NVIDIA/infra-controller/pull/2312,test(site-explorer): split focused integration tests into crate,closed,True,poroh,2026-06-08T19:56:43Z,2026-06-08T23:13:53Z,,7,1322,1147,Cargo.lock|crates/api-core/src/tests/site_explorer.rs|crates/site-explorer/Cargo.toml|crates/site-explorer/tests/env.rs|crates/site-explorer/tests/power_shelf.rs|crates/site-explorer/tests/reconcile.rs|crates/site-explorer/tests/site_explorer.rs,4,maybe,medium,config-or-schema-file|strong-keywords:6|weak-keywords:1|negative-keywords:2
2320,https://github.com/NVIDIA/infra-controller/pull/2320,feat(machine-a-tron): register expected switches and power shelves,closed,True,poroh,2026-06-09T03:00:17Z,2026-06-09T22:56:40Z,,8,193,46,crates/bmc-mock/src/auth_router.rs|crates/bmc-mock/src/machine_info.rs|crates/bmc-mock/src/mock_machine_router.rs|crates/machine-a-tron/src/api_client.rs|crates/machine-a-tron/src/config.rs|crates/machine-a-tron/src/host_machine.rs|crates/machine-a-tron/src/machine_a_tron.rs|crates/machine-a-tron/src/machine_state_machine.rs,4,maybe,medium,strong-keywords:5|weak-keywords:1|negative-keywords:1
2326,https://github.com/NVIDIA/infra-controller/pull/2326,fix(machine-validation): reconcile stale active runs safely,closed,True,sunilkumar-nvidia,2026-06-09T11:01:36Z,2026-06-10T13:09:16Z,Machine Validation,10,616,68,crates/api-core/src/handlers/machine_validation.rs|crates/api-core/src/machine_validation/fixtures/test_metrics_collector.txt|crates/api-core/src/machine_validation/metrics.rs|crates/api-core/src/machine_validation/mod.rs|crates/api-core/src/tests/common/api_fixtures/mod.rs|crates/api-core/src/tests/machine_validation.rs|crates/api-db/src/machine_validation.rs|crates/machine-controller/src/config/machine_validation.rs,4,maybe,medium,strong-keywords:8|weak-keywords:1|negative-keywords:1
2333,https://github.com/NVIDIA/infra-controller/pull/2333,fix(pxe): Remove the OVS dependencies key from internal patch port,closed,True,bcavnvidia,2026-06-09T15:33:31Z,2026-06-09T23:17:16Z,,1,1,1,pxe/templates/user-data,4,maybe,medium,strong-keywords:7|weak-keywords:1|negative-keywords:1
2338,https://github.com/NVIDIA/infra-controller/pull/2338,api-core: Parse dhcp_servers and route_servers as IP addresses,closed,True,DrewBloechl,2026-06-09T18:22:44Z,2026-06-09T23:46:09Z,,4,47,38,crates/api-core/src/cfg/file.rs|crates/api-core/src/setup.rs|crates/api-web/src/filters.rs|crates/api-web/templates/index.html,4,maybe,medium,strong-keywords:10|weak-keywords:1|negative-keywords:1
2343,https://github.com/NVIDIA/infra-controller/pull/2343,chore: bump libredfish to v0.44.10,closed,True,spydaNVIDIA,2026-06-09T21:07:16Z,2026-06-10T02:41:10Z,,4,16,24,Cargo.lock|Cargo.toml|crates/machine-controller/src/handler.rs|crates/machine-controller/src/handler/bios_config.rs,4,maybe,medium,config-or-schema-file|strong-keywords:6|weak-keywords:1|negative-keywords:2
2361,https://github.com/NVIDIA/infra-controller/pull/2361,"feat: pick how machines get their hostnames (IP, serial, mac, fun names, etc)",closed,True,chet,2026-06-10T16:37:17Z,2026-06-10T18:51:03Z,,9,1582,122,crates/api-core/src/cfg/README.md|crates/api-core/src/cfg/file.rs|crates/api-core/src/dhcp/expire.rs|crates/api-core/src/setup.rs|crates/api-core/src/test_support/default_config.rs|crates/api-db/src/host_naming/mod.rs|crates/api-db/src/lib.rs|crates/api-db/src/machine_interface.rs,4,maybe,medium,non-doc-markdown-only-hint|strong-keywords:9|weak-keywords:2|negative-keywords:1
